ticker,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,topics,relevance_scores
AAON,AAON Selects a Lower Global Warming Potential R-454B Refrigerant to Replace R-410A in its Product Lines - AAON  ( NASDAQ:AAON ) ,https://www.benzinga.com/pressreleases/22/11/g29883250/aaon-selects-a-lower-global-warming-potential-r-454b-refrigerant-to-replace-r-410a-in-its-product-,20221129T110000,Globe Newswire,"TULSA, Okla., Nov. 29, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. AAON, a leader in innovation and production of premium-quality, high-performance, and energy-efficient HVAC products for commercial, and industrial buildings, announces that it has selected the lower Global Warming Potential ( GWP ) ...",,Benzinga,General,www.benzinga.com,0.305031,Somewhat-Bullish,0.874135,0.529582,Bullish,Technology,1.0
AAON,2 Air Conditioner & Heating Stocks to Buy in a Prospering Industry,https://www.zacks.com/commentary/2022658/2-air-conditioner-heating-stocks-to-buy-in-a-prospering-industry,20221128T123900,Zacks Investment Research,"Despite the pandemic-induced challenges, Zacks Building Products - Air Conditioner & Heating industry stocks FIX and AAON are likely to gain from an improved non-residential market, pro-environmental moves and technological development.",https://staticx-tuner.zacks.com/images/zadmin_tuner_image/share%20price%2028_11_2022.jpg,Zacks Commentary,n/a,www.zacks.com,0.256777,Somewhat-Bullish,0.179788,0.07706,Neutral,Economy - Monetary|Financial Markets|Earnings|Real Estate & Construction|Technology,0.158519|0.962106|0.714479|0.5|0.5
AAON,AAON  ( NASDAQ:AAON )  Raised to Hold at StockNews.com,https://www.etfdailynews.com/2022/11/19/aaon-nasdaqaaon-raised-to-hold-at-stocknews-com/,20221119T082442,MarketBeat News,"AAON ( NASDAQ:AAON - Get Rating ) was upgraded by research analysts at StockNews.com from a ""sell"" rating to a ""hold"" rating in a research report issued on Saturday. Several other analysts have also weighed in on AAON. CJS Securities started coverage on shares of AAON in a research report on ...",https://www.marketbeat.com/logos/aaon-inc-logo.jpg,Stocknews.com,n/a,www.etfdailynews.com,0.264188,Somewhat-Bullish,0.806868,0.394086,Bullish,Financial Markets|Energy & Transportation|Technology|Finance,0.999967|0.333333|0.333333|0.333333
AAON,AAON  ( NASDAQ:AAON )  Rating Lowered to Sell at StockNews.com,https://reporter.am/2022/11/13/aaon-nasdaqaaon-rating-lowered-to-sell-at-stocknews-com.html,20221113T100241,AM Reporter Staff,"AAON ( NASDAQ:AAON - Get Rating ) was downgraded by stock analysts at StockNews.com from a ""hold"" rating to a ""sell"" rating in a research note issued on Friday. AAON has been the topic of a number of other research reports.",https://www.marketbeat.com/logos/aaon-inc-logo.jpg,Stocknews.com,n/a,reporter.am,0.251678,Somewhat-Bullish,0.863003,0.42111,Bullish,Financial Markets|Earnings|Technology|Finance,0.999993|0.158519|0.5|0.5
AAON,AAON  ( NASDAQ:AAON )  Downgraded by StockNews.com to Sell,https://www.etfdailynews.com/2022/11/13/aaon-nasdaqaaon-downgraded-by-stocknews-com-to-sell/,20221113T092246,MarketBeat News,"AAON ( NASDAQ:AAON - Get Rating ) was downgraded by equities researchers at StockNews.com from a ""hold"" rating to a ""sell"" rating in a note issued to investors on Friday. Several other equities research analysts have also commented on AAON. TheStreet upgraded AAON from a ""c+"" rating to a ""b"" ...",https://www.marketbeat.com/logos/aaon-inc-logo.jpg,Stocknews.com,n/a,www.etfdailynews.com,0.191281,Somewhat-Bullish,0.812979,0.282195,Somewhat-Bullish,Retail & Wholesale|Financial Markets|Mergers & Acquisitions|Technology|Finance,0.333333|1.0|0.214378|0.333333|0.333333
AAON,"DuPont, Expeditors International, Planet Fitness And Other Big Gainers From Tuesday - AAON  ( NASDAQ:AAON ) , Allakos  ( NASDAQ:ALLK ) ",https://www.benzinga.com/news/22/11/29630479/dupont-expeditors-international-planet-fitness-and-other-big-gainers-from-tuesday,20221109T075341,Lisa Levin,"U.S. stocks closed higher on Tuesday, with the Dow Jones surging more than 300 points. Here is the list of some big stocks recording gains in the previous session. TaskUs, Inc. TASK shares climbed 37.2% to settle at $22.01 on Tuesday after the company reported better-than-expected Q3 results.",https://cdn.benzinga.com/files/images/story/2022/11/09/image-dupont.png?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.353408,Bullish,0.097062,0.226806,Somewhat-Bullish,Life Sciences|Energy & Transportation|Technology|Finance|Retail & Wholesale|Manufacturing|Earnings,0.166667|0.166667|0.166667|0.166667|0.166667|0.166667|1.0
AAON,AAON Increases Semi-Annual Cash Dividend & Authorizes $50 Million for Stock Buyback Program - AAON  ( NASDAQ:AAON ) ,https://www.benzinga.com/pressreleases/22/11/g29610531/aaon-increases-semi-annual-cash-dividend-authorizes-50-million-for-stock-buyback-program,20221108T120000,Globe Newswire,"TULSA, Okla., Nov. 08, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. AAON ( ""AAON"" or the ""Company"" ) , today announced that its Board of Directors has declared the Company's next regular semi-annual cash dividend of $0.24 per share ( or $0.48 annually ) , an increase of 26%, payable on December 16, 2022 ...",,Benzinga,News,www.benzinga.com,0.153989,Somewhat-Bullish,0.76676,0.326858,Somewhat-Bullish,Technology|Financial Markets,1.0|0.650727
AAON,AAON Releases 2021 ESG Sustainability Report,https://www.globenewswire.com/news-release/2022/10/18/2536867/0/en/AAON-Releases-2021-ESG-Sustainability-Report.html,20221018T190000,AAON|Inc.,"The company highlights significant progress in sustainability practices and waste reduction, innovative product achievement, and its workplace DEI practices The company highlights significant progress in sustainability practices and waste reduction, innovative product achievement, and its ...",https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.450458,Bullish,0.655281,0.633,Bullish,Technology,1.0
AAON,"AAON, Inc. Celebrates National Manufacturing Day  ( MFG Day )  - AAON  ( NASDAQ:AAON ) ",https://www.benzinga.com/pressreleases/22/10/g29177818/aaon-inc-celebrates-national-manufacturing-day-mfg-day,20221006T213938,Globe Newswire,"TULSA, Okla., Oct. 06, 2022 ( GLOBE NEWSWIRE ) -- In celebration of National Manufacturing Day ( MFG Day ) , Friday, October 7th, 2022 AAON, Inc. will host students from Webster High School and Junior Achievement from 9:30am - 11:30am to highlight modern manufacturing as an innovative and ...",,Benzinga,News,www.benzinga.com,0.410271,Bullish,0.459624,0.653942,Bullish,Technology,1.0
AAON,"AAON, Inc. Celebrates National Manufacturing Day  ( MFG Day ) ",https://www.globenewswire.com/news-release/2022/10/06/2529996/0/en/AAON-Inc-Celebrates-National-Manufacturing-Day-MFG-Day.html,20221006T213900,AAON|Inc.,Local high school students will experience a day of learning about modern manufacturing and innovation in a growing industry with diverse career opportunities in their community Local high school students will experience a day of learning about modern manufacturing and innovation in a growing ...,https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.424293,Bullish,0.474958,0.57859,Bullish,Technology,1.0
AAON,AAON  ( NASDAQ:AAON )  Downgraded by StockNews.com,https://reporter.am/2022/09/17/aaon-nasdaqaaon-downgraded-by-stocknews-com.html,20220917T054641,AM Reporter Staff,"StockNews.com cut shares of AAON ( NASDAQ:AAON - Get Rating ) from a hold rating to a sell rating in a research note released on Wednesday. Separately, DA Davidson raised their price objective on shares of AAON to $72.00 in a research note on Monday, August 15th.",https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?w=250&h=150&zc=2&src=https://www.marketbeat.com/logos/aaon-inc-logo.jpg,Stocknews.com,n/a,reporter.am,0.222553,Somewhat-Bullish,0.818658,0.369522,Bullish,Mergers & Acquisitions|Technology|Financial Markets,0.108179|1.0|1.0
AAON,AAON  ( NASDAQ:AAON )  Downgraded by StockNews.com to Sell,https://www.etfdailynews.com/2022/09/15/aaon-nasdaqaaon-downgraded-by-stocknews-com-to-sell/,20220915T083251,MarketBeat News,"StockNews.com downgraded shares of AAON ( NASDAQ:AAON - Get Rating ) from a hold rating to a sell rating in a research report report published on Wednesday morning. Separately, DA Davidson boosted their price target on AAON to $72.00 in a report on Monday, August 15th.",https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?w=250&h=150&zc=2&src=https://www.marketbeat.com/logos/aaon-inc-logo.jpg,Stocknews.com,n/a,www.etfdailynews.com,0.247067,Somewhat-Bullish,0.764056,0.423119,Bullish,Earnings|Technology|Financial Markets,0.310843|1.0|1.0
AAON,AAON  ( NASDAQ:AAON )  Upgraded to Hold by StockNews.com,https://www.etfdailynews.com/2022/09/06/aaon-nasdaqaaon-upgraded-to-hold-by-stocknews-com/,20220906T070047,MarketBeat News,"StockNews.com upgraded shares of AAON ( NASDAQ:AAON - Get Rating ) from a sell rating to a hold rating in a report published on Monday morning. Separately, DA Davidson increased their price objective on AAON to $72.00 in a research report on Monday, August 15th.",https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?w=250&h=150&zc=2&src=https://www.marketbeat.com/logos/aaon-inc-logo.jpg,Stocknews.com,n/a,www.etfdailynews.com,0.305009,Somewhat-Bullish,0.81111,0.491749,Bullish,Technology|Finance|Financial Markets,0.5|0.5|0.999999
AAON,"Zacks Industry Outlook Highlights Watsco, Comfort systems and AAON",https://www.zacks.com/stock/news/1975252/zacks-industry-outlook-highlights-watsco-comfort-systems-and-aaon,20220901T130900,Zacks Investment Research,"Watsco, Comfort systems and AAON are part of the Zacks Industry Outlook article.",https://staticx-tuner.zacks.com/images/articles/main/33/14756.jpg,Zacks Commentary,n/a,www.zacks.com,0.25253,Somewhat-Bullish,0.199037,0.087519,Neutral,Economy - Monetary|Retail & Wholesale|Financial Markets|Earnings|Real Estate & Construction|Technology,0.158519|0.333333|0.459462|0.976671|0.333333|0.333333
AAON,3 Air Conditioner & Heating Stocks to Watch Amid Industry Headwinds,https://www.zacks.com/commentary/1974452/3-air-conditioner-heating-stocks-to-watch-amid-industry-headwinds,20220831T125500,Zacks Investment Research,"Despite the pandemic-induced challenges, Zacks Building Products - Air Conditioner & Heating industry stocks WSO, FIX and AAON are likely to gain from an improved non-residential market, pro-environmental moves and technological development.",https://staticx-tuner.zacks.com/images/articles/main/24/218.jpg,Zacks Commentary,n/a,www.zacks.com,0.252772,Somewhat-Bullish,0.178021,0.085379,Neutral,Economy - Monetary|Retail & Wholesale|Financial Markets|Earnings|Real Estate & Construction|Technology,0.158519|0.333333|0.316726|0.976671|0.333333|0.333333
AAON,AAON Announces Zero Degree Cold Climate Air-Source Heat Pump,https://www.globenewswire.com/news-release/2022/08/17/2500232/0/en/AAON-Announces-Zero-Degree-Cold-Climate-Air-Source-Heat-Pump.html,20220817T150000,Inc.|AAON,"TULSA, Okla., Aug. 17, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. ( NASDAQ: AAON ) , a leading manufacturer of heating and cooling products, announces its zero degree cold climate air-source heat pump packaged rooftop unit is now available from 2-30 tons.",https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.267016,Somewhat-Bullish,0.849046,0.439749,Bullish,Technology,1.0
AAON,AAON Announces Zero Degree Cold Climate Air-Source Heat Pump,https://www.benzinga.com/pressreleases/22/08/g28536775/aaon-announces-zero-degree-cold-climate-air-source-heat-pump,20220817T150000,Globe Newswire,"TULSA, Okla., Aug. 17, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. AAON, a leading manufacturer of heating and cooling products, announces its zero degree cold climate air-source heat pump packaged rooftop unit is now available from 2-30 tons.",,Benzinga,General,www.benzinga.com,0.217027,Somewhat-Bullish,0.554365,0.36685,Bullish,Technology|Financial Markets,1.0|0.108179
AAON,AAON  ( NASDAQ:AAON )  Downgraded by StockNews.com,https://reporter.am/2022/08/14/aaon-nasdaqaaon-downgraded-by-stocknews-com.html,20220814T052442,AM Reporter Staff,"StockNews.com cut shares of AAON ( NASDAQ:AAON - Get Rating ) from a hold rating to a sell rating in a research note published on Wednesday. Separately, DA Davidson lifted their price target on shares of AAON from $70.00 to $72.00 in a research note on Tuesday, August 9th.",https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?w=250&h=150&zc=2&src=https://www.marketbeat.com/logos/aaon-inc-logo.jpg,Stocknews.com,n/a,reporter.am,0.27003,Somewhat-Bullish,0.721423,0.421874,Bullish,Retail & Wholesale|Financial Markets|Manufacturing|Earnings|Technology|Finance,0.25|0.999967|0.25|0.158519|0.25|0.25
AAON,AAON  ( NASDAQ:AAON )  Downgraded by StockNews.com to Sell,https://www.defenseworld.net/2022/08/12/aaon-nasdaqaaon-downgraded-by-stocknews-com-to-sell.html,20220812T054044,admin,"AAON ( NASDAQ:AAON - Get Rating ) was downgraded by equities research analysts at StockNews.com from a ""hold"" rating to a ""sell"" rating in a report released on Wednesday. Separately, DA Davidson raised their price objective on AAON from $70.00 to $72.00 in a research report on Tuesday.",https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?w=250&h=150&zc=2&src=https://www.marketbeat.com/logos/aaon-inc-logo.jpg,Stocknews.com,n/a,www.defenseworld.net,0.219481,Somewhat-Bullish,0.80108,0.362488,Bullish,Financial Markets|Earnings|Technology|Finance,1.0|0.158519|0.5|0.5
AAON,AAON Announces Executive Leadership Change,https://www.benzinga.com/pressreleases/22/08/g28444891/aaon-announces-executive-leadership-change,20220810T210207,Globe Newswire,"TULSA, Okla., Aug. 10, 2022 ( GLOBE NEWSWIRE ) -- On August 9, 2022, Gene Stewart notified AAON, Inc. ( the ""Company"" ) leadership of his decision to resign as Executive Vice President effective as of August 16, 2022.",,Benzinga,News,www.benzinga.com,0.287366,Somewhat-Bullish,0.539306,0.361198,Bullish,Technology,1.0
AAON,AAON Announces Executive Leadership Change,https://www.globenewswire.com/news-release/2022/08/10/2496245/0/en/AAON-Announces-Executive-Leadership-Change.html,20220810T210200,Inc.|AAON,"TULSA, Okla., Aug. 10, 2022 ( GLOBE NEWSWIRE ) -- On August 9, 2022, Gene Stewart notified AAON, Inc. ( the ""Company"" ) leadership of his decision to resign as Executive Vice President effective as of August 16, 2022.",https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.277064,Somewhat-Bullish,0.675573,0.407941,Bullish,Technology|Financial Markets,1.0|0.158519
AAON,"AAON Announces Promotion of Rob Teis to Vice President, Sales and Marketing",https://www.globenewswire.com/news-release/2022/08/09/2495182/0/en/AAON-Announces-Promotion-of-Rob-Teis-to-Vice-President-Sales-and-Marketing.html,20220809T163400,AAON|Inc.,"TULSA, Okla., Aug. 09, 2022 ( GLOBE NEWSWIRE ) -- The Board of Directors of AAON, Inc. ( the ""Company"" ) appointed Rob Teis as Vice President, Sales and Marketing, effective August 3, 2022.",https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.208578,Somewhat-Bullish,0.531019,0.340462,Somewhat-Bullish,Technology|Financial Markets,1.0|0.158519
AAON,AAON Announces Second Quarter 2022 Conference Call and Webcast,https://www.globenewswire.com/news-release/2022/07/25/2484933/0/en/AAON-Announces-Second-Quarter-2022-Conference-Call-and-Webcast.html,20220725T110000,Inc.|AAON,"TULSA, Okla., July 25, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. ( NASDAQ: AAON ) ( ""AAON"" or the ""Company"" ) , a provider of premier, configurable HVAC solutions that bring long-term value to customers and owners, announces that it has scheduled its quarterly conference call and webcast for Monday, ...",https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.423107,Bullish,0.860826,0.680121,Bullish,Technology,1.0
AAON,AAON Announces Second Quarter 2022 Conference Call and Webcast,https://www.benzinga.com/pressreleases/22/07/g28183805/aaon-announces-second-quarter-2022-conference-call-and-webcast,20220725T110000,Globe Newswire,"TULSA, Okla., July 25, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. AAON ( ""AAON"" or the ""Company"" ) , a provider of premier, configurable HVAC solutions that bring long-term value to customers and owners, announces that it has scheduled its quarterly conference call and webcast for Monday, August 8, ...",,Benzinga,News,www.benzinga.com,0.386954,Bullish,0.821747,0.665866,Bullish,Technology,1.0
AAON,AAON Zero Degree Cold Climate Air-Source Heat Pump Winner in ACHR News 2022 Dealer Design Awards,https://www.globenewswire.com/news-release/2022/07/19/2482153/0/en/AAON-Zero-Degree-Cold-Climate-Air-Source-Heat-Pump-Winner-in-ACHR-News-2022-Dealer-Design-Awards.html,20220719T163000,AAON|Inc.,"TULSA, Okla., July 19, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. ( NASDAQ: AAON ) was recognized for excellence in product design in the 19th annual Dealer Design Awards Program sponsored by The Air Conditioning Heating & Refrigeration News magazine.",https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.443551,Bullish,0.716023,0.645797,Bullish,Technology,1.0
AAON,AAON Announces Leadership Appointment,https://www.globenewswire.com/news-release/2022/07/15/2480653/0/en/AAON-Announces-Leadership-Appointment.html,20220715T213400,Inc.|AAON,"TULSA, Okla., July 15, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. ( NASDAQ: AAON ) ( ""AAON"" or the ""Company"" ) , announced that its Board of Directors elected Xerxes Gazder as Chief Information Officer of AAON, Inc., effective July 18, 2022.",https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.261538,Somewhat-Bullish,0.636698,0.304482,Somewhat-Bullish,Technology|Financial Markets,1.0|0.158519
AAON,AAON Announces Leadership Appointment,https://www.benzinga.com/pressreleases/22/07/g28089267/aaon-announces-leadership-appointment,20220715T213359,Globe Newswire,"TULSA, Okla., July 15, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. AAON ( ""AAON"" or the ""Company"" ) , announced that its Board of Directors elected Xerxes Gazder as Chief Information Officer of AAON, Inc., effective July 18, 2022.",,Benzinga,News,www.benzinga.com,0.328838,Somewhat-Bullish,0.688096,0.311826,Somewhat-Bullish,Technology,1.0
AAON,"AAON, Inc. Presenting at CJS Securities ""New Ideas"" Conference",https://www.benzinga.com/pressreleases/22/07/g28026103/aaon-inc-presenting-at-cjs-securities-new-ideas-conference,20220711T223630,Globe Newswire,"TULSA, Okla., July 11, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. AAON today announced that Gary Fields, President and CEO, Rebecca Thompson, Vice President and CFO, Matt Tobolski, President and Co-Founder of BasX, Inc., and Joseph Mondillo, Director of Investor Relations will present at the CJS ...",,Benzinga,News,www.benzinga.com,0.129954,Neutral,0.880186,0.250356,Somewhat-Bullish,Technology|Financial Markets,1.0|0.360215
AAON,"AAON, Inc. Presenting at CJS Securities ""New Ideas"" Conference",https://www.globenewswire.com/news-release/2022/07/11/2477685/0/en/AAON-Inc-Presenting-at-CJS-Securities-New-Ideas-Conference.html,20220711T223600,AAON|Inc.,"TULSA, Okla., July 11, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. ( NASDAQ: AAON ) today announced that Gary Fields, President and CEO, Rebecca Thompson, Vice President and CFO, Matt Tobolski, President and Co-Founder of BasX, Inc., and Joseph Mondillo, Director of Investor Relations will present at ...",https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.06387,Neutral,0.77688,0.250668,Somewhat-Bullish,Technology|Financial Markets,1.0|0.310843
AAON,New Strong Buy Stocks for June 30th,https://www.zacks.com/commentary/1945482/new-strong-buy-stocks-for-june-30th,20220630T124300,Zacks Investment Research,"BANR, MPB, UNTY, AAON, and TAC have been added to the Zacks Rank #1 (Strong Buy) List on June 30, 2022.",https://staticx-tuner.zacks.com/images/articles/main/ad/591.jpg,Zacks Commentary,n/a,www.zacks.com,0.014451,Neutral,0.555911,0.05093,Neutral,Earnings|Energy & Transportation|Technology|Finance,0.682689|0.333333|0.333333|0.333333
AAON,"AAON Announces Semi-Annual Cash Dividend, Promotion of Casey R. Kidwell and Election of Independent Chairman and Independent Vice Chair of the Board",https://www.globenewswire.com/news-release/2022/05/18/2446362/0/en/AAON-Announces-Semi-Annual-Cash-Dividend-Promotion-of-Casey-R-Kidwell-and-Election-of-Independent-Chairman-and-Independent-Vice-Chair-of-the-Board.html,20220518T185900,Inc.|AAON,"TULSA, Okla., May 18, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. ( NASDAQ-AAON ) , today announced that its Board of Directors has declared the Company's next regular semi-annual cash dividend of $0.19 per share ( or $0.38 annually ) , payable on July 1, 2022 to stockholders of record as of the clo",https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.036981,Neutral,0.407655,0.059896,Neutral,Technology|Financial Markets,1.0|0.158519
AAON,"AAON Announces Semi-Annual Cash Dividend, Promotion of Casey R. Kidwell and Election of Independent Chairman and Independent Vice Chair of the Board",https://www.benzinga.com/pressreleases/22/05/g27287926/aaon-announces-semi-annual-cash-dividend-promotion-of-casey-r-kidwell-and-election-of-independent-,20220518T185856,Globe Newswire,"TULSA, Okla., May 18, 2022 ( GLOBE NEWSWIRE ) -- AAON, Inc. ( NASDAQ-AAON ) , today announced that its Board of Directors has declared the Company's next regular semi-annual cash dividend of $0.19 per share ( or $0.38 annually ) , payable on July 1, 2022 to stockholders of record as of the clo",,Benzinga,News,www.benzinga.com,0.044089,Neutral,0.541149,0.066488,Neutral,Technology,1.0
AAON,AAON  ( NASDAQ:AAON )  Upgraded to Hold by StockNews.com,https://www.defenseworld.net/2022/05/07/aaon-nasdaqaaon-upgraded-to-hold-by-stocknews-com.html,20220507T150241,admin,StockNews.com upgraded shares of AAON  ( NASDAQ:AAON - Get Rating )  from a sell rating to a hold rating in a research note issued to investors on Friday.,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?w=250&h=150&zc=2&src=https://www.marketbeat.com/logos/aaon-inc-logo.jpg,Stocknews.com,n/a,www.defenseworld.net,0.025779,Neutral,0.800069,0.028363,Neutral,Retail & Wholesale|Financial Markets|Energy & Transportation|Technology|Finance,0.25|1.0|0.25|0.25|0.25
AAON,Aaon: Q1 Earnings Snapshot,https://apnews.com/article/business-earnings-tulsa-oklahoma-789589710443e22579fa2773d6992076,20220505T204801,,Aaon: Q1 Earnings Snapshot The Associated Press - en Español,https://storage.googleapis.com/afs-prod/media/afs:Medium:751921853724/700.png,Associated Press,Business,apnews.com,0.004069,Neutral,0.932641,0.000806,Neutral,Earnings|Technology|Financial Markets,0.495866|1.0|0.161647
AAON,"Zacks Industry Outlook Highlights Watsco, Comfort Systems, AAON and Tecogen",https://www.zacks.com/stock/news/1913098/zacks-industry-outlook-highlights-watsco-comfort-systems-aaon-and-tecogen,20220502T093300,Zacks Investment Research,"Watsco, Comfort Systems, AAON and Tecogen have been highlighted in this Industry Outlook article.",https://staticx-tuner.zacks.com/images/articles/main/16/12320.jpg,Zacks Commentary,n/a,www.zacks.com,0.015238,Neutral,0.179588,0.139737,Neutral,Retail & Wholesale|Financial Markets|Earnings|Real Estate & Construction|Technology,0.333333|0.99977|0.990678|0.333333|0.333333
AAON,4 Top Air Conditioner & Heating Stocks to Buy in a Prospering Industry,https://www.zacks.com/commentary/1910170/4-top-air-conditioner-heating-stocks-to-buy-in-a-prospering-industry,20220428T153100,Zacks Investment Research,"Despite the pandemic-induced challenges, an improved residential & non-residential market and technological development bode well for WSO, FIX, AAON, and TGEN.",https://staticx-tuner.zacks.com/images/articles/main/24/218.jpg,Zacks Commentary,n/a,www.zacks.com,0.237094,Somewhat-Bullish,0.184538,0.214139,Somewhat-Bullish,Retail & Wholesale|Financial Markets|Earnings|Real Estate & Construction|Technology,0.333333|0.929393|0.990678|0.333333|0.333333
AAON,AAON Announces Executive Leadership Transition,https://www.benzinga.com/pressreleases/22/04/g26757143/aaon-announces-executive-leadership-transition,20220422T110000,Globe Newswire,"AAON Executive Chairman, Norman H. Asbjornson, retiring after nearly 34 years of service
Mr. Asbjornson to remain a member of the AAON Board of Directors
TULSA, Okla., April  22, 2022   ( GLOBE NEWSWIRE )  -- AAON, Inc.  ( NASDAQ-AAON )  announced today that Norman H. Asbjornson, Director, Executive",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,0.48591,Bullish,0.939018,0.515623,Bullish,Technology,1.0
AAON,AAON Announces Executive Leadership Transition,https://www.globenewswire.com/news-release/2022/04/22/2427238/0/en/AAON-Announces-Executive-Leadership-Transition.html,20220422T110000,Inc.|AAON,"AAON Executive Chairman, Norman H. Asbjornson, retiring after nearly 34 years of service",https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.375349,Bullish,0.84088,0.497874,Bullish,Technology|Financial Markets,1.0|0.158519
AAON,AAON Announces First Quarter 2022 Conference Call and Webcast,https://www.globenewswire.com/news-release/2022/04/21/2426653/0/en/AAON-Announces-First-Quarter-2022-Conference-Call-and-Webcast.html,20220421T133000,Inc.|AAON,"TULSA, Okla., April  21, 2022   ( GLOBE NEWSWIRE )  -- AAON, Inc.  ( NASDAQ: AAON )   ( ""AAON"" or the ""Company"" ) , a leader in innovation and production of premium quality, highly energy efficient HVAC products for nonresidential buildings, announces that it has scheduled its quarterly conference c",https://ml.globenewswire.com/Resource/Download/9dfe4609-5abe-48f2-acbe-3d05a9792db1?size=1,GlobeNewswire,n/a,www.globenewswire.com,0.132486,Neutral,0.819522,0.132486,Neutral,Technology,1.0
AAL,Delta and American Fail to Answer Key Demand Question. Airline Investors Are Nervous.,https://www.barrons.com/articles/delta-american-airlines-demand-question-stock-travel-flights-price-358ef17b,20230414T105100,Callum Keown,Delta Earnings Fail to Answer Key Demand Question. Why Investors Are Nervous. ...,https://images.barrons.com/im-391091/social,Barrons,n/a,www.barrons.com,-0.086659,Neutral,0.666827,-0.299254,Somewhat-Bearish,Energy & Transportation,1.0
AAL,Bull of the Day: American Airlines  ( AAL ) ,https://www.zacks.com/commentary/2078624/bull-of-the-day-american-airlines-aal,20230414T080000,Zacks Investment Research,"Along with its post-pandemic growth recovery, American Airlines (AAL) valuation may be intriguing to investors right now with Tesla (TSLA) CEO Elon Musk recently announcing he will purchase a 51% stake in the company.",https://staticx-tuner.zacks.com/images/default_article_images/default107.jpg,Zacks Commentary,n/a,www.zacks.com,0.292612,Somewhat-Bullish,0.796043,0.51703,Bullish,Financial Markets|Manufacturing|Earnings|Energy & Transportation,0.316726|0.5|0.967321|0.5
AAL,American Airlines  ( AAL )  Stock Sinks As Market Gains: What You Should Know,https://www.zacks.com/stock/news/2078565/american-airlines-aal-stock-sinks-as-market-gains-what-you-should-know,20230413T215025,Zacks Investment Research,"In the latest trading session, American Airlines (AAL) closed at $12.95, marking a -0.38% move from the previous day.",https://staticx-tuner.zacks.com/images/default_article_images/default104.jpg,Zacks Commentary,n/a,www.zacks.com,0.23447,Somewhat-Bullish,0.602879,0.476872,Bullish,Earnings|Energy & Transportation|Financial Markets,0.839681|1.0|0.161647
